city,district,date,city_detainees,district_detainees
Волгоград,Отдел полиции № 3 УМВД России по городу Вологде,2022-03-06,41,1
Волгоград,Отдел полиции № 4 УМВД по г. Волгограду,2022-03-06,41,37
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-06,41,3
Саратов,Отдел полиции № 3 в составе УМВД по городу Саратову (Кировский район),2022-03-06,35,1
Саратов,Отдел полиции № 6 в составе УМВД по городу Саратову (Фрунзенский район),2022-03-06,35,1
Саратов,Отдел полиции № 4 в составе УМВД по городу Саратову (Ленинский район),2022-03-06,35,2
Саратов,Отдел полиции № 2 в составе УМВД по городу Саратову (Заводской район),2022-03-06,35,8
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-03-06,35,1
Саратов,Отдел полиции № 5 в составе УМВД по городу Саратову (Октябрьский район),2022-03-06,35,4
Саратов,"Задержаны, но пока неизвестно, в каких отделах находятся: 19",2022-03-06,35,19
Воронеж,Отдел полиции № 8 УМВД России по городу Воронежу (Ленинский район),2022-03-06,34,14
Воронеж,Отдел полиции № 6 УМВД по городу Воронежу (Центральный район),2022-03-06,34,1
Воронеж,"Задержаны, но пока неизвестно, в каких отделах находятся: 22",2022-03-06,34,22
Омск,Отдел полиции № 7 УМВД по г. Омску,2022-03-06,32,8
Омск,Отдел полиции № 6 УМВД по г. Омску,2022-03-06,32,1
Омск,Отдел полиции № 4 УМВД по г. Омску,2022-03-06,32,1
Омск,Отдел полиции № 10 УМВД по г. Омску,2022-03-06,32,2
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 23",2022-03-06,32,23
Калининград,Отдел полиции № 3 УМВД по городу Калининграду,2022-03-06,32,1
Калининград,УМВД России по городу Калининграду (Ленинградский),2022-03-06,32,3
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,2022-03-06,32,2
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 27",2022-03-06,32,27
Тюмень,Отдел полиции № 6 УМВД по г. Тюмени,2022-03-06,30,4
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,2022-03-06,30,7
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 19",2022-03-06,30,19
Ярославль,Отдел МВД России по Ленинскому городскому району,2022-03-06,30,1
Ярославль,Отдел МВД России по Кировскому городскому району,2022-03-06,30,26
Ярославль,Управление МВД России по Ярославской области,2022-03-06,30,1
Ярославль,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,30,2
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-03-06,27,21
Владивосток,УМВД по городу Владивостоку (отдел полиции № 4),2022-03-06,27,2
Рязань,Отдел полиции № 4 (по обслуживанию Московского района г. Рязани),2022-03-06,22,2
Рязань,Отдел МВД России по Советскому району города Рязаниолиции № 1 (по обслуживанию Советского района г. Рязани,2022-03-06,22,1
Рязань,Отдел полиции № 3 (по Железнодорожному району города Рязани),2022-03-06,22,1
Рязань,"Задержаны, но пока неизвестно, в каких отделах находятся: 18",2022-03-06,22,18
Томск,Отдел полиции № 2 (по обслуживанию внутригородской территории Ленинский район) УМВД по городу Томску,2022-03-06,20,3
Томск,Отдел МВД по Томскому району,2022-03-06,20,3
Томск,Отдел полиции № 1 (по обслуживанию внутригородской территории Кировский район) УМВД по городу Томску,2022-03-06,20,5
Томск,Отдел полиции № 4 (по обслуживанию внутригородской территории Октябрьский район) УМВД по городу Томску,2022-03-06,20,6
Томск,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-03-06,20,4
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-03-06,15,1
Тверь,Заволжский отдел полиции,2022-03-06,15,12
Тверь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,15,2
Самара,Отдел полиции № 4,2022-03-06,15,2
Самара,Отдел полиции № 2,2022-03-06,15,1
Самара,"Задержаны, но пока неизвестно, в каких отделах находятся: 12",2022-03-06,15,12
Петрозаводск,УМВД России по городу Петрозаводску,2022-03-06,15,9
Петрозаводск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,15,2
Троицк (Москва),МО МВД России «Троицкий» г. Москвы,2022-03-06,12,12
Владимир,Отдел МВД по району имени Полины Осипенко,2022-03-06,9,2
Владимир,ИВС при УВД г. Владимира,2022-03-06,9,2
Владимир,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",2022-03-06,9,5
Липецк,Отдел полиции № 8 УМВД по г. Липецку,2022-03-06,9,3
Липецк,"Задержаны, но пока неизвестно, в каких отделах находятся: 6",2022-03-06,9,6
Хабаровск,Отделение полиции № 4 отдела МВД по Хабаровскому району,2022-03-06,9,1
Хабаровск,Отдел полиции № 8 УМВД по г. Хабаровску,2022-03-06,9,3
Хабаровск,Отдел полиции № 1 УМВД по г. Хабаровску,2022-03-06,9,5
Великий Новгород,Управление МВД России по городу Великий Новгород,2022-03-06,8,8
Кострома,УМВД России по городу Костроме,2022-03-06,7,7
Ульяновск,Отдел полиции № 3 по обслуживанию Засвияжского района г. Ульяновска,2022-03-06,7,2
Ульяновск,Отдел МВД по Ленинскому району,2022-03-06,7,3
Ульяновск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,7,2
Белгород,Управление МВД России по г. Белгороду,2022-03-06,6,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-03-06,6,4
Улан-Удэ,Отдел полиции № 2 МВД по г. Улан-Удэ,2022-03-06,6,5
Улан-Удэ,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,6,1
Киров,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",2022-03-06,5,5
Кемерово,Отдел полиции «Центральный» УМВД по г. Кемерово,2022-03-06,5,4
Кемерово,Отдел полиции «Юбилейный» УМВД по г. Кемерово,2022-03-06,5,1
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,2022-03-06,4,2
Сочи,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,4,2
Таганрог,Отдел полиции № 1 УМВД по городу Таганрогу,2022-03-06,4,4
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-03-06,4,1
Архангельск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,4,1
Миасс,Отдел МВД по городу Миассу,2022-03-06,4,3
Миасс,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,4,1
Ставрополь,Отдел полиции № 2 УМВД по г. Ставрополю,2022-03-06,3,1
Ставрополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,3,2
Набережные Челны,Отдел полиции № 3 «Центральный» УМВД по г. Набережные Челны,2022-03-06,3,2
Набережные Челны,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,3,1
Курск,Отдел полиции № 1,2022-03-06,3,2
Курск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,3,1
Орёл,Управление МВД по городу Орлу,2022-03-06,3,1
Орёл,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-06,3,2
Иваново,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-06,3,3
Барнаул,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-06,3,3
Вологда,Отдел полиции № 3 УМВД России по городу Вологде,2022-03-06,3,2
Вологда,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,3,1
Дубна,Отдел МВД по г. о. Дубна,2022-03-06,3,2
Дубна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,3,1
Саранск,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-06,3,3
Астрахань,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-06,3,3
Сестрорецк,Отдел МВД по Курортному району г. Санкт-Петербурга,2022-03-06,2,2
Калуга,УМВД России по г. Калуге,2022-03-06,2,2
Пенза,Отдел полиции № 1 УМВД по городу Пензе,2022-03-06,1,1
Новороссийск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Мурманск,Отдел полиции № 1 УМВД по городу Мурманску,2022-03-06,1,1
Балаково,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Югорск,Отдел МВД по городу Югорску,2022-03-06,1,1
Мытищи,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Георгиевск,Отдел МВД России по Георгиевскому городскому округу,2022-03-06,1,1
Якутск,Отдел полиции № 2 МУ МВД России «Якутское»,2022-03-06,1,1
Новокузнецк,Отдел полиции «Куйбышевский» УМВД по г. Новокузнецку,2022-03-06,1,1
Гусь-Хрустальный,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Рыбинск,Межмуниципальное управление МВД России Рыбинское,2022-03-06,1,1
Северодвинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Чебоксары,Отдел полиции № 1 УМВД по г. Чебоксары,2022-03-06,1,1
Новочеркасск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Иланский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Петропавловск-Камчатский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Красное Село,Отдел полиции № 9 Красносельского района г. Санкт-Петербурга,2022-03-06,1,1
Йошкар-Ола,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Анапа,Отдел МВД по городу Анапа,2022-03-06,1,1
Колпино,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Дзержинский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-06,1,1
Москва,ОМВД России по району Москворечье-Сабурово г. Москвы,2022-03-08,60,1
Москва,ОМВД России по району Тверской г. Москвы,2022-03-08,60,6
Москва,ОМВД Лосиноостровский,2022-03-08,60,8
Москва,ОМВД России по району Хорошевский г. Москвы,2022-03-08,60,1
Москва,ОМВД России по району Ховрино г. Москвы,2022-03-08,60,1
Москва,Отдел МВД России по Красносельскому району г. Москвы,2022-03-08,60,8
Москва,ОМВД России по району Котловка г. Москвы,2022-03-08,60,15
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-03-08,60,1
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-03-08,60,3
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-03-08,60,1
Москва,Отдел МВД России по району Кузьминки,2022-03-08,60,13
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-08,60,3
Санкт-Петербург,Отдел полиции № 78 Центрального района г. Санкт-Петербурга,2022-03-08,22,3
Санкт-Петербург,Отдел полиции № 17 Калининского района г. Санкт-Петербурга,2022-03-08,22,14
Санкт-Петербург,Отдел полиции № 43 Петроградского района г. Санкт-Петербурга,2022-03-08,22,1
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,2022-03-08,22,1
Санкт-Петербург,Отдел полиции № 6 Калининского района г. Санкт-Петербурга,2022-03-08,22,1
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-08,22,3
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-03-08,2,2
Уфа,Отдел полиции № 9 (Кировский район),2022-03-08,2,2
Калининград,Отдел полиции № 3 УМВД по городу Калининграду,2022-03-08,2,1
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-08,2,1
Нижний Новгород,Отдел полиции № 2 УМВД по Нижнему Новгороду,2022-03-08,1,1
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-08,1,1
Владивосток,Фрунзенский РОВД,2022-03-08,1,1
Белгород,Управление МВД России по г. Белгороду,2022-03-08,1,1
